1603472029428221727,134,33,1
1603472029428223727,92,139,1
1603472029428225727,238,103,1
1603472029428226727,2,55,1
1603472029428227727,15,160,1
1603472029428227727,165,67,1
1603472029428228727,31,56,1
1603472029428228727,1,129,1
1603472029428229727,83,77,1
1603472029428229727,136,49,1
1603472029428229727,26,129,1
1603472029428229727,82,60,1
1603472029428230727,139,62,1
1603472029428230727,198,96,1
1603472029428230727,199,99,1
1603472029428231727,79,69,1
1603472029428231727,62,70,1
1603472029428232727,159,87,1
1603472029428233727,226,134,1
1603472029428233727,65,128,1
1603472029428234727,132,138,1
1603472029428235727,77,137,1
1603472029428237727,21,141,1
1603472029471287727,222,138,1
1603472029471291727,150,89,1
1603472029471291727,186,100,1
1603472029471293727,37,18,1
1603472029471294727,214,70,1
1603472029471294727,43,130,1
1603472029471295727,226,25,1
1603472029471296727,181,156,1
1603472029471296727,20,37,1
1603472029471296727,112,151,1
1603472029471297727,113,145,1
1603472029471299727,113,25,1
1603472029471300727,185,164,1
1603472029471302727,91,160,1
1603472029471303727,102,45,1
1603472029471303727,114,44,1
1603472029471305727,94,46,1
1603472029471306727,14,43,1
1603472029471306727,52,51,1
1603472029496995727,239,45,1
1603472029498252727,239,42,1
1603472029498686727,239,44,1
1603472029498818727,3,18,1
1603472029499044727,239,46,1
1603472029499162727,239,43,1
1603472029499554727,239,52,0
1603472029500061727,238,55,0
1603472029500473727,239,47,1
1603472029500511727,239,41,1
1603472029502347727,239,45,1
1603472029503200727,239,48,1
1603472029503689727,239,50,1
1603472029504954727,182,176,1
1603472029505866727,239,49,1
1603472029506231727,238,45,1
1603472029506344727,239,47,1
1603472029506410727,238,57,0
1603472029507464727,239,50,1
1603472029507517727,238,44,1
1603472029507654727,238,42,1
1603472029507908727,238,46,1
1603472029508902727,239,45,0
1603472029508946727,239,41,0
1603472029509240727,238,43,1
1603472029509523727,238,41,1
1603472029509939727,239,42,0
1603472029510254727,238,45,1
1603472029510439727,239,43,0
1603472029510655727,239,51,1
1603472029510880727,238,47,1
1603472029511423727,239,44,0
1603472029512211727,238,46,1
1603472029512263727,238,48,1
1603472029512270727,239,45,0
1603472029512847727,238,44,1
1603472029513053727,239,52,1
1603472029513700727,239,47,0
1603472029514034727,238,50,1
1603472029514141727,237,42,1
1603472029514359727,150,27,1
1603472029514360727,43,177,1
1603472029514361727,46,60,1
1603472029514361727,84,59,1
1603472029514362727,48,40,1
