1603471325344969364,239,45,1
1603471325345374364,238,40,1
1603471325345404364,239,39,0
1603471325345624364,239,46,1
1603471325346467364,238,43,1
1603471325346944364,239,41,0
1603471325347100364,238,41,1
1603471325347138364,238,49,0
1603471325347777364,239,42,0
1603471325347896364,238,47,0
1603471325347955364,239,40,0
1603471325347982364,238,51,0
1603471325348070364,236,44,0
1603471325348299364,238,48,1
1603471325348692364,239,51,0
1603471325349036364,239,47,1
1603471325349204364,238,42,1
1603471325349273364,238,44,1
1603471325349490364,237,40,1
1603471325349499364,239,31,1
1603471325349598364,236,45,0
1603471325350139364,238,43,1
1603471325350150364,238,50,0
1603471325350293364,236,42,0
1603471325350326364,237,41,1
1603471325350378364,237,37,1
1603471325350537364,238,38,0
1603471325350619364,238,45,1
1603471325350675364,237,38,1
1603471325350703364,239,35,1
1603471325350890364,238,37,0
1603471325350989364,237,39,1
1603471325351405364,239,42,0
1603471325351525364,239,48,1
1603471325351607364,239,37,1
1603471325351617364,237,42,1
1603471325352089364,238,40,0
1603471325352149364,239,43,0
1603471325352305364,237,36,1
1603471325352340364,239,44,0
1603471325352533364,238,46,1
1603471325352570364,239,36,1
1603471325352655364,239,47,1
1603471325352749364,239,46,1
1603471325353005364,238,44,1
1603471325353216364,239,39,1
1603471325353544364,238,41,0
1603471325353681364,239,40,1
1603471325353788364,239,38,1
1603471325353801364,237,40,1
1603471325353859364,237,43,1
1603471325354031364,239,34,1
1603471325354037364,237,41,1
1603471325354158364,239,35,1
1603471325354409364,238,39,0
1603471325354434364,239,32,1
1603471325354785364,238,45,1
1603471325354980364,239,48,1
1603471325355156364,239,49,1
1603471325355228364,239,44,0
1603471325355279364,238,47,1
1603471325355479364,238,42,0
1603471325355482364,239,37,1
1603471325355507364,238,40,0
1603471325355524364,237,42,1
1603471325355576364,237,44,1
1603471325356557364,238,46,1
1603471325356619364,238,41,0
1603471325356837364,239,45,0
1603471325357461364,236,40,1
1603471325357555364,239,30,1
1603471325357638364,237,45,1
1603471325357652364,239,34,1
1603471325357712364,238,43,0
1603471325357713364,239,33,1
1603471325358058364,238,42,0
1603471325358113364,237,38,0
1603471325358185364,236,39,1
1603471325358287364,238,31,1
1603471325358306364,239,50,1
